sampleid,doi,doilink,L1,L2,L3,L4,Linf,errMax,errMin,TF_mat_complete,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,dpeakZT,davgZT
95,10.1007/s13391-012-2207-7,https://doi.org/10.1007/s13391-012-2207-7,0.1860866809141624,0.1965166020418847,0.20449900960356024,0.21089036437556158,0.28211000416477783,0.28211000416477783,0.03859730389952323,True,0.778502090516097,0.5912944714840371,1.33207126948775,1.0976471525711873,0.23442411691656262,0.18720761903205985
96,10.1038/ncomms4640,https://doi.org/10.1038/ncomms4640,0.020199653314423832,0.03442791255797241,0.04364114228594917,0.05184546628471282,0.12699872389246036,0.12699872389246036,-0.03826103396353342,True,0.8906273381436786,0.8698985065340971,1.426284230755152,1.3982562782999213,0.02802795245523071,0.0207288316095815
97,10.1016/j.jallcom.2012.08.041,https://doi.org/10.1016/j.jallcom.2012.08.041,0.040470362134874587,0.0430974242456072,0.04516303159565486,0.04683599907142211,0.06513974885039608,0.06513974885039608,0.006122180104812802,True,0.992756254338878,0.9544808422017771,1.195482301361349,1.1634072807034517,0.032075020657897246,0.03827541213710095
98,10.1063/1.4869220,https://doi.org/10.1063/1.4869220,0.0886425455612006,0.10651743776755436,0.11927515629046322,0.13066494289520417,0.19844195139404053,0.19844195139404053,-0.10079423744916083,True,0.7453264527712542,0.6526593994921439,1.53681,1.6340011696462708,-0.09719116964627084,0.09266705327911029
99,10.1016/j.intermet.2013.04.018,https://doi.org/10.1016/j.intermet.2013.04.018,0.0017481255223843167,0.00296179513827564,0.003467211501892129,0.00395847151321438,0.006866684357292041,0.006866684357292041,-0.0022831249974757384,True,0.30481833966002847,0.3028975913460906,0.480731,0.47426251858582086,0.006468481414179161,0.0019207483139378478
100,10.1002/adfm.201201221,https://doi.org/10.1002/adfm.201201221,0.0016190092327863443,0.01834067865299845,0.016497051050228355,0.02646769677299835,0.06641990136863973,0.06641990136863973,-0.0361399129910851,True,0.8079153074854093,0.8052029546959462,1.30976,1.255001802073579,0.054758197926421115,0.002712352789463135
101,10.1016/j.jallcom.2013.01.038,https://doi.org/10.1016/j.jallcom.2013.01.038,0.011399213055767247,0.015340109460361224,0.018180476468034154,0.020232700040097952,0.03208769903373587,0.03208769903373587,-0.0028806790280487826,True,0.35773022357455975,0.34434851624495383,0.954461,0.9403620594128597,0.01409894058714034,0.013381707329605919
102,10.1039/c1ee01928g,https://doi.org/10.1039/c1ee01928g,0.05626604903388113,0.0771947822313193,0.08318112554391872,0.08820988591751357,0.1221793863904641,0.1221793863904641,-0.04196212612116261,True,0.9559150267514769,0.8971456922479945,1.52233185709485,1.4223409167290955,0.09999094036575462,0.05876933450348243
103,10.1039/c0ee00456a,https://doi.org/10.1039/c0ee00456a,-0.00880024700277902,0.02093299586894806,-0.02544899733035242,0.0313646038766045,0.0751501433388646,0.025078918138693437,-0.0751501433388646,True,0.8213112865523667,0.8301115335551456,1.48036,1.5555101433388645,-0.0751501433388646,-0.008800247002778816
104,10.1002/adfm.201000878,https://doi.org/10.1002/adfm.201000878,-0.0038184113795147975,0.007826194668797673,-0.009470976537271771,0.011215248686262953,0.024381369347411086,0.007775245926203933,-0.024381369347411086,True,0.5109386705752857,0.5057812646188714,1.63392,1.6287276104121235,0.005192389587876489,0.00515740595641434
105,10.1002/aenm.201000072,https://doi.org/10.1002/aenm.201000072,0.008857994546138137,0.01056382445627985,0.01181370891930908,0.0128961710620764,0.022678728351634536,0.022678728351634536,-0.004186280309285806,True,0.6252868879247375,0.6164288933785993,1.33944,1.3436262803092858,-0.004186280309285806,0.008857994546138226
106,10.1002/adma.201103153,https://doi.org/10.1002/adma.201103153,0.007241283411410452,0.022556060409570425,0.019279364824551715,0.02695328737424344,0.0431357682731115,0.0431357682731115,-0.03867890068459445,True,1.1124658863665071,1.1100533735608824,1.7426769304229195,1.778574656895549,-0.035897726472629454,0.0024125128056247114
107,10.1039/c2ee21536e,https://doi.org/10.1039/c2ee21536e,-0.0016295728178183121,0.006685765013805539,-0.006235063339854526,0.008209354763004726,0.016288204265259676,0.009360873179343837,-0.016288204265259676,True,0.8964508709807766,0.6321204937274104,1.39775,1.1395255101910184,0.2582244898089816,0.26433037725336617
108,10.1038/am.2012.52,https://doi.org/10.1038/am.2012.52,-0.010774127822436039,0.015995022991985183,-0.020249384223319393,0.02403957093117989,0.05736204670616196,0.007695559281411746,-0.05736204670616196,True,1.0436793901398007,1.0527896299651414,1.6003053036437247,1.6519721669273688,-0.051666863283644116,-0.00911023982534065
109,10.1002/aenm.201400486,https://doi.org/10.1002/aenm.201400486,0.022622152004579853,0.03753574111365872,0.04095635066520836,0.04582386823900424,0.07299811179715798,0.07299811179715798,-0.04510422266934078,True,0.7397022894034868,0.720876158309407,1.1388772809764716,1.1448133834519199,-0.0059361024754482905,0.018826131094079823
110,10.1002/anie.200600865,https://doi.org/10.1002/anie.200600865,0.08276091702817304,0.10353580263751601,0.1144189669671734,0.1234263229219937,0.2107524916097232,0.2107524916097232,-0.05862715294994525,True,1.1322403295227441,1.0629689773082214,1.6462333973581773,1.6250889992166488,0.021144398141528464,0.06927135221452274
111,10.1088/0957-4484/24/21/215401,https://doi.org/10.1088/0957-4484/24/21/215401,0.013356209599088953,0.016787108855258553,0.018450868710865955,0.019939301029636536,0.03440990564439317,0.03440990564439317,-0.011182694587275166,True,0.7916956563227956,0.7740422758280758,1.49479,1.4635010502847354,0.031288949715264636,0.01765338049471976
112,10.1039/c3ta11825h,https://doi.org/10.1039/c3ta11825h,0.01801124621759349,0.028074225806223468,0.0329136666682371,0.036422098863264696,0.061247007416601607,0.061247007416601607,-0.011733942316879298,True,0.9057303101666723,0.8560932786245766,1.73712528823981,1.647016162761833,0.09010912547797711,0.049637031542095644
113,10.1039/c3ee43438a,https://doi.org/10.1039/c3ee43438a,-0.04773725610791189,0.08847266755922276,-0.0728695865289983,0.11022012771110533,0.21663724097526926,0.21663724097526926,-0.15611925260052562,True,0.5271404174938351,0.505779924217696,1.4695,1.0658026569011825,0.40369734309881755,0.021360493276139092
114,10.1021/cm5042138,https://doi.org/10.1021/cm5042138,,,,,,,,False,,,,,,
115,10.1038/ncomms5515,https://doi.org/10.1038/ncomms5515,0.0071806409228974,0.03434867243943234,0.029080111486564298,0.043565164979328885,0.08744330902762387,0.08744330902762387,-0.07773637328704597,True,1.5366548859855271,1.5385934788491678,2.21569,2.2277070612297876,-0.012017061229787629,-0.0019385928636406202
116,10.1038/am.2014.39,https://doi.org/10.1038/am.2014.39,0.006703646536499021,0.012477546369423647,0.012726538541816516,0.0180367813683647,0.04045803381318058,0.031427083286657664,-0.04045803381318058,True,0.12904230458034724,0.12197072997813935,0.516051,0.5547032282984148,-0.03865222829841475,0.007071574602207892
117,10.1002/aenm.201501047,https://doi.org/10.1002/aenm.201501047,-0.0012625569972472856,0.034592994038445235,0.040152841969692904,0.05120911896456161,0.11244042246445751,0.11244042246445751,-0.0367050235845528,True,1.081653422567676,1.1048705766711597,1.94705,1.9400318294518988,0.007018170548101166,-0.023217154103483795
118,10.1021/nl504624r,https://doi.org/10.1021/nl504624r,-0.0005570025542444271,0.0032106895834218985,-0.002920354474981892,0.004207105644042273,0.008754076130530308,0.005561307153741923,-0.008754076130530308,True,0.30855902967494736,0.30911603222919176,0.666892,0.6648074717551034,0.0020845282448966884,-0.0005570025542444013
119,10.1021/nl201206d,https://doi.org/10.1021/nl201206d,0.0008789141300086505,0.009985513637993215,-0.008719996366199766,0.012104603880783295,0.02486779118738458,0.010696091885599696,-0.02486779118738458,True,0.4585447621938111,0.4612237981976734,0.918848,0.9285141809050083,-0.00966618090500826,-0.002679036003862323
120,10.1021/nl201206d,https://doi.org/10.1021/nl201206d,-0.004147430837530773,0.0123333240303637,0.008222021808321957,0.015698445065581275,0.03193757690929322,0.03193757690929322,-0.02289445289719827,True,0.6383110161145278,0.7390150086408057,1.13761,1.1548213629514648,-0.017211362951464748,-0.10070399252627793
121,10.1039/c1ee02465e,https://doi.org/10.1039/c1ee02465e,0.023597420359366027,0.03277145577804336,0.03937460817611348,0.0445162731766414,0.08514300744222814,0.08514300744222814,-0.00590904560111255,True,0.8159953450783848,0.7934489416178948,1.29565,1.2914378318965074,0.004212168103492564,0.022546403460489972
122,10.1021/ja301245b,https://doi.org/10.1021/ja301245b,0.004497832384232889,0.030328254689385898,-0.0400882299165926,0.053743538111299075,0.14764551507563906,0.03630927832246256,-0.14764551507563906,True,0.5798987845192458,0.5704688575970726,1.70861,1.8460988880177178,-0.13748888801771786,0.00942992692217326
123,10.1088/0957-4484/24/34/345705,https://doi.org/10.1088/0957-4484/24/34/345705,0.012229538000758827,0.016373638521707864,0.01795124230623998,0.019314359974857264,0.030311994549204746,0.030311994549204746,-0.01651147406194492,True,0.7846809627642565,0.7741133037731217,1.20353,1.173085232328987,0.030444767671012896,0.010567658991134765
124,10.1002/aenm.201401977,https://doi.org/10.1002/aenm.201401977,0.03769094275398183,0.07182794982597218,0.08909673832493759,0.10375603536932104,0.19451079379127134,0.19451079379127134,-0.07644690310401248,True,0.818449743653953,0.783350799577615,0.9815471715295668,1.0563182912772795,-0.07477111974771267,0.03509894407633796
125,10.1021/acs.chemmater.5b04365,https://doi.org/10.1021/acs.chemmater.5b04365,0.2422290194874578,0.24667868203176033,0.2504742762627109,0.25370935630843233,0.29882399291492,0.29882399291492,0.11094835650744561,True,0.7405309031469677,0.49961393554504585,1.32331233123312,1.2159942650476911,0.10731806618542894,0.24091696760192183
126,10.1021/cm504112m,https://doi.org/10.1021/cm504112m,-0.010608502642111899,0.015322677821881623,-0.020579617182422256,0.025427558786806265,0.06456436548294131,0.0028345973962330927,-0.06456436548294131,True,0.34986980033260934,0.3572808413785204,1.15912,1.212972224434997,-0.05385222443499704,-0.00741104104591106
127,10.1021/jacs.6b08382,https://doi.org/10.1021/jacs.6b08382,-0.004612824776419321,0.02134138443993713,-0.030131072318082038,0.03861030661238754,0.08594764841522144,0.04418501502588612,-0.08594764841522144,True,0.514452501323232,0.5228371933330168,0.969482,0.9231823594616506,0.04629964053834934,-0.008384692009784867
128,10.1016/j.jssc.2016.02.012,https://doi.org/10.1016/j.jssc.2016.02.012,-0.012458423327258956,0.01962271981349304,-0.024375934406869637,0.0285293225390675,0.07092502240698928,0.004077681348597331,-0.07092502240698928,True,0.32759355552855574,0.3456059536393344,1.01593,1.0952746815721586,-0.07934468157215857,-0.01801239811077865
129,10.1039/c4ta01643b,https://doi.org/10.1039/c4ta01643b,0.07647119181107778,0.09959927821491321,0.11283574809205997,0.12188752558246604,0.19205578676497598,0.19205578676497598,-0.007864248122430306,True,0.2470717685764248,0.16971820785148342,0.632168,0.43741662016878835,0.1947513798312116,0.07735356072494137
130,10.1002/adfm.201602652,https://doi.org/10.1002/adfm.201602652,-0.040157713256987214,0.053969539724994325,-0.06044014670564693,0.06457388972231805,0.09811459987936577,0.010866646643264984,-0.09811459987936577,True,0.4973578297828137,0.5364524496656966,0.991112,1.0924611354775138,-0.10134913547751379,-0.03909461988288293
131,10.1039/c5ra19469e,https://doi.org/10.1039/c5ra19469e,0.021863785502927075,0.029341450047240567,0.035502881856213364,0.04020705845321993,0.0719261719830816,0.0719261719830816,0.0005769514552499411,True,0.292232917777436,0.27438426842256775,0.740196,0.7268407690395849,0.013355230960415021,0.01784864935486824
132,10.1002/aelm.201600019,https://doi.org/10.1002/aelm.201600019,-0.008554885313262942,0.01824810106715573,-0.02236975904357253,0.025505035704192998,0.04754977116438497,0.007096387422744425,-0.04754977116438497,True,0.24202023380075746,0.2477309046657362,1.02189,1.0268264652459038,-0.004936465245903854,-0.0057106708649787286
133,10.1021/ja500860m,https://doi.org/10.1021/ja500860m,-0.022116954057286996,0.03574938334741647,-0.04458463736968824,0.051690711278106476,0.10736965676784549,0.01348930199586177,-0.10736965676784549,True,0.5656444953441362,0.5920282496300643,1.2579560011023254,1.3003179864575085,-0.042361985355183096,-0.026383754285928096
134,10.1021/jacs.5b00837,https://doi.org/10.1021/jacs.5b00837,-0.02552206054660701,0.03497283636318971,-0.03990412140528243,0.04330034492907891,0.06556712848006363,0.011834071080216835,-0.06556712848006363,True,0.7079458199967774,0.7270298810944658,1.39844,1.4313425921528875,-0.0329025921528876,-0.019084061097688343
135,10.1021/jacs.5b07284,https://doi.org/10.1021/jacs.5b07284,0.02421056149709416,0.04181627466831187,0.0328535528786031,0.053511789802211066,0.1167230685151861,0.08901861320178428,-0.1167230685151861,True,0.6701715678060729,0.6477462193963459,1.25294,1.3690161303278074,-0.1160761303278075,0.022425348409726986
136,10.1021/jacs.6b07010,https://doi.org/10.1021/jacs.6b07010,0.005730174223617686,0.015619709019875598,0.019109624566871028,0.023193246066353385,0.051760170940361006,0.051760170940361006,-0.029768608204451708,True,0.45302283888094863,0.44363189476746484,1.70459,1.630012599012691,0.07457740098730903,0.00939094411348379
137,10.1016/S1002-0721(14)60543-3,https://doi.org/10.1016/S1002-0721(14)60543-3,0.004193115914845884,0.009457124660994083,0.01076460695200852,0.01262414633353552,0.024696155831716693,0.024696155831716693,-0.012850030731937079,True,0.3311686849862879,0.32618222288013077,0.633121,0.6185123587039889,0.014608641296011138,0.004986462106157108
138,10.1073/pnas.1305735110,https://doi.org/10.1073/pnas.1305735110,0.0010943209800746171,0.008514808903895514,-0.007990700904842486,0.01299561327919809,0.03664355909569683,0.014852224415763837,-0.03664355909569683,True,0.4286862198290283,0.42408388462246266,1.10265,1.1341913114951718,-0.03154131149517192,0.004602335206565666
139,10.1039/c4cp02091j,https://doi.org/10.1039/c4cp02091j,-0.023675905164955414,0.04733573214003317,-0.06393973856086756,0.07644183685350672,0.16473843411427103,0.011813737245313788,-0.16473843411427103,True,0.3448855401879737,0.3777303801551423,0.5787628668450799,0.6763957031948178,-0.09763283634973785,-0.03284483996716864
140,10.1016/j.jallcom.2015.04.073,https://doi.org/10.1016/j.jallcom.2015.04.073,0.07365632729327949,0.13550523346998938,0.17762028303596927,0.20762486312449244,0.38407423024643195,0.38407423024643195,-0.00036830674605542457,True,0.503368332906144,0.4380410020645947,1.89551,1.862537705477057,0.032972294522942924,0.06532733084154935
141,10.1039/c5cp05151g,https://doi.org/10.1039/c5cp05151g,0.010849733312489089,0.016591289324973297,0.018924494310895476,0.02095445527641282,0.03847328886335455,0.03847328886335455,-0.01304728057947302,True,0.8564083654284869,0.8539391740448975,1.6366,1.6363331210496053,0.0002668789503947888,0.002469191383589364
142,10.1021/jacs.5b07856,https://doi.org/10.1021/jacs.5b07856,-0.010871394278837303,0.024043447253054774,-0.029397184477473633,0.034353711191072986,0.06854397094213871,0.017105303981268305,-0.06854397094213871,True,1.2422392358877672,1.2486406432432342,1.904624561323791,1.926611586403004,-0.021987025079212907,-0.006401407355467015
143,10.1016/j.physb.2007.02.067,https://doi.org/10.1016/j.physb.2007.02.067,-0.010538295701313382,0.018006355618714654,-0.02047071225546674,0.02232026210308552,0.03623611206204308,0.00866669270895723,-0.03623611206204308,True,0.23581570014177008,0.2382931481991584,0.500965302832,0.5112412127132676,-0.010275909881267586,-0.0024774480573883095
144,10.1016/j.physb.2006.10.001,https://doi.org/10.1016/j.physb.2006.10.001,0.017273781165675687,0.02023586743004574,0.02260250346488566,0.024486322398214987,0.03836955008230847,0.03836955008230847,0.0015363734285001596,True,0.21270634329009966,0.19993664404827347,0.520687395344,0.4823414679708551,0.038345927373144906,0.012769699241826193
145,10.1021/jp103697s,https://doi.org/10.1021/jp103697s,0.011167569195851969,0.01245614017985364,0.013346053833083783,0.01402246510325087,0.02238920851673265,0.02238920851673265,-0.0006296266282312946,True,0.5087051473234571,0.5028234621123165,0.778489,0.7885424097501272,-0.010053409750127251,0.005881685211140519
146,10.1002/aelm.201500228,https://doi.org/10.1002/aelm.201500228,0.0043441723993046565,0.01172612522254277,0.013187000283998197,0.016928848338849525,0.038775045609364955,0.038775045609364955,-0.022412048494005576,True,0.9304455851045218,0.9204175905688986,1.6352275807714902,1.6023514116858526,0.03287616908563762,0.010027994535623197
147,10.1007/s11664-015-4251-1,https://doi.org/10.1007/s11664-015-4251-1,0.006458408252223703,0.01264247322840922,0.01592761673481108,0.019128954459926347,0.0385842860364608,0.0385842860364608,-0.01530555750224244,True,0.5148158162753694,0.5100384679531992,0.913841,0.9135831473859466,0.0002578526140534221,0.0047773483221702495
148,10.1007/s13391-014-4149-8,https://doi.org/10.1007/s13391-014-4149-8,0.0002955266836768769,0.011390688830638993,0.004767922020332293,0.01312648156598444,0.020725057241797323,0.02025920030517525,-0.020725057241797323,True,0.6910969889346665,0.6879635341051996,1.27455,1.2540549102654508,0.020495089734549277,0.0031334548294669196
149,10.1021/ic5010243,https://doi.org/10.1021/ic5010243,0.008724886787595193,0.014504072072893935,0.016384479721182833,0.018798940228403966,0.036388898653855195,0.036388898653855195,-0.01603573092288446,True,1.2911248960647175,1.2861283183120358,1.75375,1.754380146325835,-0.0006301463258351347,0.004996577752681697
150,10.1039/c4ta00072b,https://doi.org/10.1039/c4ta00072b,0.0013925262867868157,0.007208840607148372,0.006022580229967637,0.008890564921856036,0.015677082715252588,0.015677082715252588,-0.013460114769705989,True,0.651540087058957,0.6502731623815389,0.8047511753803113,0.796607132931372,0.008144042448939293,0.0012669246774181797
151,10.1557/jmr.2015.124,https://doi.org/10.1557/jmr.2015.124,0.005532855243457743,0.052827351649757416,0.062439308321168535,0.08588675369614215,0.19271748052956866,0.19271748052956866,-0.10561947391658166,True,0.43096410460253726,0.40381857238871344,1.65117,1.6662608325269626,-0.015090832526962528,0.02714553221382382
152,10.1021/ja504896a,https://doi.org/10.1021/ja504896a,-0.059716618888236664,0.0913807454601082,-0.11154320240744392,0.1261853687754866,0.2274457112859689,0.02076106249146803,-0.2274457112859689,True,0.9310359186408057,0.9863725185726698,1.92092,2.0040981532346507,-0.08317815323465072,-0.05533659993186413
153,10.1557/PROC-1267-DD04-11,https://doi.org/10.1557/PROC-1267-DD04-11,0.01126599299645543,0.016098403189627512,0.01849607868722237,0.020732159602496403,0.03671558756222568,0.03671558756222568,-0.013156768663666552,True,0.529611832505542,0.5213683895734798,0.972892,0.9678203636422511,0.0050716363577488766,0.00824344293206225
154,10.1088/0022-3727/45/11/115302,https://doi.org/10.1088/0022-3727/45/11/115302,0.0007196166245025388,0.009854608013171106,0.0054704645363347895,0.014272645654536734,0.027701976534577677,0.027701976534577677,-0.027017137905804955,True,0.348663473914799,0.3485012990998556,0.42979,0.4372316531325511,-0.007441653132551074,0.00016217481494340547
155,10.1063/1.3138803,https://doi.org/10.1063/1.3138803,0.013450311397465579,0.014879688985852457,0.015585131268277428,0.016281416331770614,0.02718855637334683,0.02718855637334683,-0.012073933659964897,True,0.5899542694830279,0.5777003235280088,0.8165,0.828530933519507,-0.012030933519507014,0.012253945955019052
156,10.1063/1.4824353,https://doi.org/10.1063/1.4824353,0.03265385831066238,0.03362878121947669,0.03446853138952456,0.035192395654601624,0.04712886134808125,0.04712886134808125,0.016510194582948112,True,0.9024906592992081,0.7611680701452741,0.9926963796267971,0.968753907436201,0.023942472190596087,0.14132258915393403
157,10.1007/s11664-014-3076-7,https://doi.org/10.1007/s11664-014-3076-7,-0.005457866016267447,0.0090167210093823,-0.01081484963420618,0.012648634377676564,0.02902110771047961,0.006826991092048651,-0.02902110771047961,True,1.1240038498018166,1.12748831152498,1.4087784278872424,1.416644110108968,-0.007865682221725567,-0.0034844617231635233
158,10.1016/j.jallcom.2004.10.002,https://doi.org/10.1016/j.jallcom.2004.10.002,,,,,,,,False,,,,,,
159,10.1039/C5TC01429H,https://doi.org/10.1039/C5TC01429H,0.003007955793646485,0.01558119076485845,0.016384948355185495,0.021353981499872794,0.040865782227308856,0.040865782227308856,-0.032773061753279986,True,0.6584525416078716,0.6617253080037777,0.975264,0.9657535851030778,0.00951041489692217,-0.0032727663959061237
160,10.1002/aenm.201100613,https://doi.org/10.1002/aenm.201100613,0.036305107143633,0.043227388812221525,0.04906699981516837,0.05383871563228943,0.09547615064930581,0.09547615064930581,0.004700910559289395,True,0.5311922687096645,0.49759522491975017,1.00997,0.9384830297292955,0.0714869702707045,0.03359704378991435
161,10.1088/1674-1056/21/10/106101,https://doi.org/10.1088/1674-1056/21/10/106101,0.018771009444600865,0.023030751328326455,0.02622978085035669,0.02856004678115853,0.042278158841845714,0.042278158841845714,0.0009468690323393147,True,0.8299276702576341,0.8050901004849069,1.19599,1.1522793478281406,0.04371065217185954,0.02483756977272722
162,10.1016/j.ssi.2014.03.025,https://doi.org/10.1016/j.ssi.2014.03.025,0.03094216738342953,0.03958666556276691,0.04795847332584686,0.05564704791345614,0.11805076553381144,0.11805076553381144,0.0008837866916926312,True,0.4101925229191592,0.3804491001554765,0.965338,0.9455028194990416,0.01983518050095845,0.029743422763682692
163,10.1063/1.4963779,https://doi.org/10.1063/1.4963779,0.006005100349143636,0.007742874425654346,0.009018544093605163,0.010092831528007287,0.019214455132471886,0.019214455132471886,-0.006794847368802759,True,0.3094917527066495,0.303729165547166,0.692828,0.6785220224259646,0.0143059775740354,0.005762587159483523
164,10.1063/1.4896435,https://doi.org/10.1063/1.4896435,-0.007350084746861353,0.017384727046442162,-0.021248109489306943,0.025701189233451487,0.06269728189157808,0.014661457784694687,-0.06269728189157808,True,0.8235972801108747,0.8306428720738265,1.1204221919472406,1.1828140243421161,-0.06239183239487556,-0.007045591962951736
165,10.1039/c1jm13888j,https://doi.org/10.1039/c1jm13888j,-0.054195953682386264,0.09691381925189631,-0.12018295579689992,0.13514184495962034,0.22782581428307036,0.01602751986068529,-0.22782581428307036,True,0.7867212139869464,0.8469200541292451,1.051260358974359,1.0590021855651142,-0.007741826590755174,-0.060198840142298704
166,10.1063/1.3029774,https://doi.org/10.1063/1.3029774,-0.0025990642034295283,0.013492703899256402,-0.011845730957266314,0.016940960576185618,0.033601032021761235,0.02387033558542706,-0.033601032021761235,True,1.2536537587705345,1.2675039117051268,1.6032,1.61583618930216,-0.012636189302160039,-0.013850152934592241
167,10.1016/j.actamat.2015.04.011,https://doi.org/10.1016/j.actamat.2015.04.011,3.129685686637963e-05,0.01988041012666126,-0.017751285620113924,0.02836718793844657,0.06818555851134056,0.043201233740199685,-0.06818555851134056,True,0.7440088459354949,0.7873019554088706,1.41582,1.3945757515747794,0.021244248425220658,-0.043293109473375724
168,10.1016/j.jallcom.2010.03.170,https://doi.org/10.1016/j.jallcom.2010.03.170,-0.005877076790604606,0.01901385675743054,-0.017575441029077852,0.022142122386365794,0.033815051698936616,0.030719914956448324,-0.033815051698936616,True,1.2264964210859908,1.24291704454041,1.4645066606660666,1.4976146564518247,-0.03310799578575807,-0.016420623454419303
169,10.2320/matertrans.47.1058,https://doi.org/10.2320/matertrans.47.1058,0.0046088350085377785,0.006090164820414989,0.007019519636280321,0.0076847006974534995,0.013121026403042052,0.013121026403042052,-0.0009996334142736985,True,0.07655587704170479,0.07194195579150169,0.126072610758,0.12671108194771047,-0.0006384711897104711,0.004613921250203101
170,10.1016/j.tsf.2007.02.053,https://doi.org/10.1016/j.tsf.2007.02.053,,,,,,,,False,,,,,,
171,10.1016/j.jcrysgro.2006.10.270,https://doi.org/10.1016/j.jcrysgro.2006.10.270,0.0036162508092684093,0.007139450011884444,0.005553046886774446,0.007742871771255241,0.010969499680544281,0.010868726718206101,-0.010969499680544281,True,0.1438682406853614,0.14047063391823075,0.175439,0.16847688518950893,0.006962114810491082,0.0033976067671306343
172,10.1007/s11837-016-2060-5,https://doi.org/10.1007/s11837-016-2060-5,-0.03170724938447386,0.052845293684776036,-0.06373113723727745,0.07278665862680053,0.1432175860195628,0.024302320853444526,-0.1432175860195628,True,1.0873743598403756,1.0994713453588218,1.5738455798170552,1.6831209670409362,-0.10927538722388097,-0.01209698551844629
173,10.1007/s11664-016-5088-y,https://doi.org/10.1007/s11664-016-5088-y,6.18681164911807e-06,0.0006454748075052345,0.0002598362403701254,0.0009263070511392874,0.002450487853927874,0.002450487853927874,-0.00229455067736431,True,0.0907677181582308,0.09294285286395529,0.16591170784145104,0.1645053572926162,0.0014063505488348393,-0.002175134705724488
174,10.1109/ICT.2007.4569472,https://doi.org/10.1109/ICT.2007.4569472,0.0665283616776303,0.08496094324615129,0.09655458445373698,0.10445111370445515,0.14856246470699086,0.14856246470699086,-0.022453409915176886,True,0.5497584342948612,0.5096096138891486,0.8705861224413237,0.7799497281506581,0.09063639429066561,0.04014882040571255
175,10.1109/ICT.1998.740395 ,https://doi.org/10.1109/ICT.1998.740395 ,-0.028181193835914792,0.03557555437988741,-0.04005614358778191,0.04314741594829901,0.07006557912165129,-0.0007222623057465509,-0.07006557912165129,True,0.23275130145229034,0.2623349612553267,0.6587546069828468,0.6842353576614313,-0.025480750678584463,-0.029583659803036344
176,10.1073/pnas.1424388112,https://doi.org/10.1073/pnas.1424388112,0.011720706667801405,0.015009889133827824,0.016495287556389848,0.01772408728272031,0.02919758877182732,0.02919758877182732,-0.00987353750399822,True,0.9449292453459123,0.9319411396658054,1.37529,1.3588029994148578,0.016487000585142075,0.012988105680106887
177,10.1016/j.mseb.2008.12.029,https://doi.org/10.1016/j.mseb.2008.12.029,0.009573307570091873,0.011659237847294581,0.013047036389384946,0.01405538146092153,0.022434476948565055,0.022434476948565055,0.0015163602266794612,True,0.08076336334084402,0.06972210689155034,0.09938663786031365,0.08631002473589185,0.013076613124421807,0.011041256449293685
178,10.1007/s11664-009-0735-1,https://doi.org/10.1007/s11664-009-0735-1,0.012193462761699391,0.031822046228035264,0.025774857574187248,0.040762373017158036,0.08426845119155868,0.08426845119155868,-0.061750378795727756,True,0.5974790056408863,0.5892466115309263,0.9809236040949381,0.9857841314468079,-0.0048605273518698144,0.008232394109960017
179,10.1007/s11664-009-0735-1,https://doi.org/10.1007/s11664-009-0735-1,0.005917524406984423,0.010224221877537647,0.011670361723067128,0.013522993177485043,0.023390920871168175,0.023390920871168175,-0.018270978874862426,True,0.13970688189892108,0.12661752095448783,0.25658,0.26385485239867196,-0.007274852398671983,0.013089360944433248
180,10.1109/ICT.2006.331355 ,https://doi.org/10.1109/ICT.2006.331355 ,,,,,,,,False,,,,,,
181,10.2320/matertrans1989.33.851,https://doi.org/10.2320/matertrans1989.33.851,-0.08347644184752172,0.25370305890758665,-0.34540130549258286,0.4129147672786992,0.8954920176996564,0.09383664717783591,-0.8954920176996564,True,0.5845246018187228,0.7252928140153458,1.0895078475006985,1.3216307219264662,-0.23212287442576773,-0.14076821219662305
182,"KOMATSU TECHNICAL REPORT 49, 152 (2003)","https://doi.org/KOMATSU TECHNICAL REPORT 49, 152 (2003)",,,,,,,,False,,,,,,
183,10.1016/j.physb.2005.04.017,https://doi.org/10.1016/j.physb.2005.04.017,0.015211138081548692,0.019002837442996114,0.020583335569792822,0.021981597616740227,0.03604426223325141,0.03604426223325141,-0.0171168219297384,True,0.43579166698945665,0.4151975775353952,0.864769,0.8762143410672812,-0.011445341067281234,0.020594089454061437
184,10.1143/JJAP.46.3309,https://doi.org/10.1143/JJAP.46.3309,0.006672329367377188,0.008191982166398123,0.009171549112860238,0.009869153405708576,0.014569036177344147,0.014569036177344147,-0.0011208248016790004,True,0.19671067506459067,0.1899453138923853,0.323984,0.3238599401182146,0.00012405988178537664,0.006765361172205359
185,10.1016/j.intermet.2007.02.009,https://doi.org/10.1016/j.intermet.2007.02.009,0.01007518697830616,0.010709159246903443,0.011147271066470838,0.011500854202105658,0.017365760232518235,0.017365760232518235,-0.000977721354283853,True,0.3078968551368064,0.2978216681585003,0.559479739869935,0.542497714485726,0.01698202538420901,0.010075186978306117
