sampleid,doi,doilink,TF_mat_complete,L1,L2,L3,L4,Linf,errMax,errMin,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT,Linf_over_avgZT,Linf_over_peakZT
103,10.1039/c0ee00456a,https://doi.org/10.1039/c0ee00456a,True,-1.242805391230561e-05,3.6891428327278976e-05,-3.266088941167198e-05,4.745062283085854e-05,0.000100200191118486,7.69291967444584e-05,-0.000100200191118486,300.0,300.0,300.0,750.0,750.0,750.0,0.00141651257365646,0.0014289406275687655,0.0020881654219808473,0.0020864843807596968,-1.2428053912305484e-05,1.6810412211505296e-06,0.8213112865523667,0.8301115335551456,1.48036,1.5555101433388645,-0.008800247002778816,-0.0751501433388646,0.00012070690150437422,6.441628911747803e-05
104,10.1002/adfm.201000878,https://doi.org/10.1002/adfm.201000878,True,-6.083187065290396e-06,1.1908981273022667e-05,-1.3597652642770123e-05,1.5998175129237845e-05,3.3536959212395086e-05,1.3181611056145267e-05,-3.3536959212395086e-05,299.0,301.0,301.0,774.0,777.0,774.0,0.0008214767062667269,0.0008167706522707082,0.002102857142857143,0.0021042992382585574,4.70605399601864e-06,-1.4420954014145691e-06,0.5109386705752857,0.5057812646188714,1.63392,1.6287276104121235,0.00515740595641434,0.005192389587876489,6.630723903477657e-05,2.0590895001717992e-05
105,10.1002/aenm.201000072,https://doi.org/10.1002/aenm.201000072,True,1.7786251572032593e-05,2.1140949004859096e-05,2.3604197873135496e-05,2.573061099891397e-05,4.857709004060383e-05,4.857709004060383e-05,-6.154447626142067e-06,298.0,298.0,298.0,750.0,750.0,750.0,0.0011144104426363797,0.0010966241910643469,0.0017859199999999999,0.0017915017070790477,1.778625157203284e-05,-5.581707079047819e-06,0.6252868879247375,0.6164288933785993,1.33944,1.3436262803092858,0.008857994546138226,-0.004186280309285806,7.880404465526679e-05,3.61537212783766e-05
106,10.1002/adma.201103153,https://doi.org/10.1002/adma.201103153,True,1.8795127174595218e-05,4.3406941613612126e-05,4.4970896471699776e-05,5.2694058146400144e-05,8.330253107207211e-05,8.330253107207211e-05,-5.313035808323426e-05,301.0,299.0,301.0,797.0,796.0,796.0,0.0019028189401898014,0.0018895697406521726,0.0024484602925780147,0.0024700736226000515,1.3249199537628724e-05,-2.1613330022036796e-05,1.1124658863665071,1.1100533735608824,1.7426769304229195,1.778574656895549,0.0024125128056247114,-0.035897726472629454,7.504371686637937e-05,4.68366794439061e-05
107,10.1039/c2ee21536e,https://doi.org/10.1039/c2ee21536e,True,-2.0994175671368992e-06,1.5985695260582918e-05,-8.816725066009542e-06,1.9215535880042548e-05,3.120291059781279e-05,3.120291059781279e-05,-2.9385255909342373e-05,300.0,296.0,300.0,600.0,800.0,600.0,0.0015467819156708776,0.001339379131529607,0.001986053441868175,0.0018992091836516974,0.00020740278414127056,8.68442582164777e-05,0.8964508709807766,0.6321204937274104,1.39775,1.1395255101910184,0.26433037725336617,0.2582244898089816,4.9362282836013276e-05,2.7382371275376054e-05
108,10.1038/am.2012.52,https://doi.org/10.1038/am.2012.52,True,-1.8290884001528834e-05,2.6853922348613947e-05,-3.203134477638275e-05,3.7324314068774734e-05,8.171231724524511e-05,2.375172617719674e-05,-8.171231724524511e-05,300.0,299.0,300.0,748.0,751.0,748.0,0.0018722873695282052,0.0018917759162821977,0.0023751751132627162,0.002385277172702675,-1.9488546753992572e-05,-1.0102059439958712e-05,1.0436793901398007,1.0527896299651414,1.6003053036437247,1.6519721669273688,-0.00911023982534065,-0.051666863283644116,7.761504760257818e-05,4.946349513698417e-05
109,10.1002/aenm.201400486,https://doi.org/10.1002/aenm.201400486,True,5.5444747826205244e-05,8.512718317103758e-05,9.705622021058595e-05,0.00010590807440271208,0.00015940208038318871,0.00015940208038318871,-5.4738134307452235e-05,298.0,295.0,298.0,848.0,847.0,847.0,0.0012201854494847553,0.0011685986951954388,0.0015710069684340727,0.0015950598835090797,5.15867542893165e-05,-2.4052915075006972e-05,0.7397022894034868,0.720876158309407,1.1388772809764716,1.1448133834519199,0.018826131094079823,-0.0059361024754482905,0.00022112269707603757,0.00013923848435676793
110,10.1002/anie.200600865,https://doi.org/10.1002/anie.200600865,True,0.00015606801193934175,0.00020155288491283872,0.00022101727055955537,0.00023867540870106278,0.0003991524462305363,0.0003991524462305363,-0.00018094800293192988,319.0,313.0,319.0,699.0,699.0,699.0,0.0021405204566380233,0.00200440249541721,0.0026115719513991787,0.0025042852085957867,0.00013611796122081328,0.00010728674280339199,1.1322403295227441,1.0629689773082214,1.6462333973581773,1.6250889992166488,0.06927135221452274,0.021144398141528464,0.0003755071453179362,0.00024561882236784696
111,10.1088/0957-4484/24/21/215401,https://doi.org/10.1088/0957-4484/24/21/215401,True,2.98870439870993e-05,3.7540762767852505e-05,4.096542895021632e-05,4.3915235110249224e-05,7.876248325557153e-05,7.876248325557153e-05,-2.643663022996491e-05,297.0,297.0,297.0,623.0,625.0,623.0,0.0016220834178999994,0.001587482706413206,0.0023938721082000193,0.002349118860810169,3.460071148679339e-05,4.4753247389850166e-05,0.7916956563227956,0.7740422758280758,1.49479,1.4635010502847354,0.01765338049471976,0.031288949715264636,0.00010175475644571336,5.3817852225147145e-05
112,10.1039/c3ta11825h,https://doi.org/10.1039/c3ta11825h,True,2.6545005240443202e-05,4.292331933849473e-05,4.959342274239213e-05,5.515460367777117e-05,9.397917783243834e-05,9.397917783243834e-05,-3.289963547905319e-05,323.0,323.0,323.0,758.0,775.0,758.0,0.0015186146841558625,0.0014640062795244855,0.002244238146026748,0.0021728445419021544,5.460840463137706e-05,7.139360412459356e-05,0.9057303101666723,0.8560932786245766,1.73712528823981,1.647016162761833,0.049637031542095644,0.09010912547797711,0.00010977679673344464,5.706026446932216e-05
113,10.1039/c3ee43438a,https://doi.org/10.1039/c3ee43438a,True,-8.733624319166816e-05,0.0001373186475321934,-0.00013468133917848388,0.00016227875150442983,0.000254269062177546,0.000254269062177546,-0.000244318079187051,303.0,300.0,303.0,852.0,899.0,852.0,0.000746314037754021,0.0007677344158636303,0.0016345939933259178,0.0013036026676403315,-2.1420378109609237e-05,0.00033099132568558624,0.5271404174938351,0.505779924217696,1.4695,1.0658026569011825,0.021360493276139092,0.40369734309881755,0.00050272668012838,0.0002385704900725547
114,10.1021/cm5042138,https://doi.org/10.1021/cm5042138,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,10.1038/ncomms5515,https://doi.org/10.1038/ncomms5515,True,1.1876116491874941e-05,5.567327388040508e-05,3.946552031944196e-05,7.160092599043283e-05,0.0001492060907620843,0.00011654114580560539,-0.0001492060907620843,303.0,298.0,303.0,918.0,920.0,918.0,0.0023678242243331937,0.002371202070633929,0.002989669223369461,0.0030539738170903673,-3.3778463007353744e-06,-6.430459372090648e-05,1.5366548859855271,1.5385934788491678,2.21569,2.2277070612297876,-0.0019385928636406202,-0.012017061229787629,9.697564224286651e-05,6.697742865694213e-05
116,10.1038/am.2014.39,https://doi.org/10.1038/am.2014.39,True,1.0586244692998983e-05,1.6094725628616678e-05,1.6786868733471233e-05,2.1622298030954578e-05,4.355009021870886e-05,3.8635976005053495e-05,-4.355009021870886e-05,302.0,297.0,302.0,929.0,931.0,929.0,0.00016250100432629657,0.00015141261865806731,0.000554297529538131,0.0005970971241102419,1.1088385668229258e-05,-4.279959457211089e-05,0.12904230458034724,0.12197072997813935,0.516051,0.5547032282984148,0.007071574602207892,-0.03865222829841475,0.00035705361627756335,7.851061251671701e-05
117,10.1002/aenm.201501047,https://doi.org/10.1002/aenm.201501047,True,-1.2453547961154737e-05,5.661112548173474e-05,3.6142858373138404e-05,7.257206793419092e-05,0.00014489745162945536,0.00014489745162945536,-0.00011190555970900238,305.0,299.0,305.0,856.0,849.0,849.0,0.0016797313614233785,0.0017156198961217433,0.00248905975949316,0.002519637015277777,-3.5888534698364774e-05,-3.057725578461696e-05,1.081653422567676,1.1048705766711597,1.94705,1.9400318294518988,-0.023217154103483795,0.007018170548101166,0.00013114427579926483,7.468818265233929e-05
118,10.1021/nl504624r,https://doi.org/10.1021/nl504624r,True,-1.7130394191730875e-06,9.086243663748044e-06,-8.51842725899314e-06,1.1695240066912866e-05,2.3659665217649504e-05,1.4370302722847318e-05,-2.3659665217649504e-05,300.0,300.0,300.0,391.0,391.0,391.0,0.0008593211952657977,0.0008610342346849706,0.0017058301918544232,0.0017002748638237936,-1.7130394191728704e-06,5.555328030629539e-06,0.30855902967494736,0.30911603222919176,0.666892,0.6648074717551034,-0.0005570025542444013,0.0020845282448966884,7.653975449616027e-05,3.5588747453736606e-05
119,10.1021/nl201206d,https://doi.org/10.1021/nl201206d,True,5.323705257011545e-06,1.4744275600204272e-05,1.4029563411434744e-05,1.7597616756442973e-05,2.6973095828639526e-05,2.6973095828639526e-05,-2.2203384988736248e-05,323.0,315.0,323.0,1170.0,1169.0,1169.0,0.0005902267302737994,0.000586568393604956,0.0007860119760479042,0.0007942807364456872,3.6583366688434362e-06,-8.268760397783011e-06,0.4585447621938111,0.4612237981976734,0.918848,0.9285141809050083,-0.002679036003862323,-0.00966618090500826,5.848157864802821e-05,2.904974030913483e-05
120,10.1021/nl201206d,https://doi.org/10.1021/nl201206d,True,-5.71936344438365e-06,1.4930148621754775e-05,7.149987202640571e-06,1.8389340593965723e-05,3.63753723340469e-05,3.63753723340469e-05,-2.6246790858510034e-05,473.0,325.0,473.0,1175.0,1175.0,1175.0,0.000786884160865286,0.0008647965749523135,0.0010263506762632486,0.00102552825233463,-7.791241408702755e-05,8.224239286187037e-07,0.6383110161145278,0.7390150086408057,1.13761,1.1548213629514648,-0.10070399252627793,-0.017211362951464748,4.922142569330003e-05,3.1498700579178406e-05
121,10.1039/c1ee02465e,https://doi.org/10.1039/c1ee02465e,True,3.4762480204743154e-05,4.5296583879184376e-05,5.235220448540869e-05,5.806149575605314e-05,0.00010957916015730783,0.00010957916015730783,-1.9631380734593147e-05,301.0,300.0,301.0,853.0,853.0,853.0,0.0013635969337892886,0.0013298850628680706,0.0015735048761916436,0.0015334359839472053,3.371187092121803e-05,4.0068892244438364e-05,0.8159953450783848,0.7934489416178948,1.29565,1.2914378318965074,0.022546403460489972,0.004212168103492564,0.00013810486650075893,8.485051115189046e-05
122,10.1021/ja301245b,https://doi.org/10.1021/ja301245b,True,1.4268789085283488e-05,4.243820394326445e-05,-4.20283998398665e-05,6.33110604716143e-05,0.0001689307952810516,5.297911870846447e-05,-0.0001689307952810516,303.0,304.0,304.0,874.0,876.0,874.0,0.0008176940829886483,0.0007981051770378837,0.0019504680365296802,0.002112241290638121,1.9588905950764565e-05,-0.00016177325410844092,0.5798987845192458,0.5704688575970726,1.70861,1.8460988880177178,0.00942992692217326,-0.13748888801771786,0.00029612623551901056,9.150690484540841e-05
123,10.1088/0957-4484/24/34/345705,https://doi.org/10.1088/0957-4484/24/34/345705,True,2.0083205822138183e-05,2.7530365197298338e-05,2.783698220950525e-05,3.08247220790468e-05,5.467375517200304e-05,4.23677759870001e-05,-5.467375517200304e-05,302.0,300.0,302.0,771.0,772.0,771.0,0.0013888169476499513,0.0013716658702278962,0.0017222099140853913,0.0016873113438946226,1.7151077422055067e-05,3.4898570190768736e-05,0.7846809627642565,0.7741133037731217,1.20353,1.173085232328987,0.010567658991134765,0.030444767671012896,7.062758759669489e-05,4.6606805426623935e-05
124,10.1002/aenm.201401977,https://doi.org/10.1002/aenm.201401977,True,5.7102594501712686e-05,9.819072136263038e-05,0.00011679394717347942,0.00013550640223931195,0.00025163103983346887,0.00025163103983346887,-0.00011308713476924936,303.0,301.0,303.0,879.0,873.0,873.0,0.0014356717038601667,0.00137506858726233,0.0016460037363492696,0.001650768142842068,6.060311659783664e-05,-4.7644064927983894e-06,0.818449743653953,0.783350799577615,0.9815471715295668,1.0563182912772795,0.03509894407633796,-0.07477111974771267,0.00032122395224355304,0.0002382151685825695
125,10.1021/acs.chemmater.5b04365,https://doi.org/10.1021/acs.chemmater.5b04365,True,0.00041667064699864954,0.0004234620471204425,0.0004286484694953391,0.0004327676611287863,0.00048724111120428213,0.00048724111120428213,0.00012665337500849952,331.0,331.0,331.0,877.0,876.0,876.0,0.0011526884585312774,0.0007372070632494322,0.0015108215898331253,0.0013865385006245053,0.0004154813952818452,0.00012428308920862008,0.7405309031469677,0.49961393554504585,1.32331233123312,1.2159942650476911,0.24091696760192183,0.10731806618542894,0.0009752352297233948,0.00040069359306161905
126,10.1021/cm504112m,https://doi.org/10.1021/cm504112m,True,-1.669982599792519e-05,2.1212104448978275e-05,-2.591468404657636e-05,3.074654919299543e-05,7.586881960392638e-05,9.512071799439901e-06,-7.586881960392638e-05,298.0,296.0,298.0,852.0,855.0,852.0,0.0005033169457107248,0.0005169077322374455,0.0013564844426356601,0.001423676319759386,-1.359078652672077e-05,-6.719187712372595e-05,0.34986980033260934,0.3572808413785204,1.15912,1.212972224434997,-0.00741104104591106,-0.05385222443499704,0.0002123506519722599,6.254786224743614e-05
127,10.1021/jacs.6b08382,https://doi.org/10.1021/jacs.6b08382,True,-1.598513981571693e-05,6.248707087173956e-05,-9.541980372862952e-05,0.00012009353082252213,0.00026746287690050105,5.1799548682164315e-05,-0.00026746287690050105,305.0,298.0,305.0,853.0,855.0,853.0,0.0008375464780486772,0.0008593731282757713,0.0011346877128342074,0.0011141460995376365,-2.1826650227094028e-05,2.054161329657087e-05,0.514452501323232,0.5228371933330168,0.969482,0.9231823594616506,-0.008384692009784867,0.04629964053834934,0.000511560539898589,0.000289718357547983
128,10.1016/j.jssc.2016.02.012,https://doi.org/10.1016/j.jssc.2016.02.012,True,-1.7098294722565012e-05,2.593562651121875e-05,-3.0898492864605405e-05,3.51992241497207e-05,8.34412028317519e-05,9.092059769698617e-06,-8.34412028317519e-05,302.0,297.0,302.0,852.0,850.0,850.0,0.00047425354674291505,0.0004980199158887273,0.0011952117647058824,0.0012855336638170874,-2.376636914581227e-05,-9.032189911120495e-05,0.32759355552855574,0.3456059536393344,1.01593,1.0952746815721586,-0.01801239811077865,-0.07934468157215857,0.00024143450641718117,7.618290118053336e-05
129,10.1039/c4ta01643b,https://doi.org/10.1039/c4ta01643b,True,0.00012316608352688535,0.00015384875629432786,0.0001699189862194903,0.00018045871469509305,0.0002590944147235378,0.0002590944147235378,-2.5869237244836548e-05,304.0,302.0,304.0,748.0,750.0,748.0,0.00043720571534936343,0.00031330684248100907,0.0008428906666666666,0.0005847815777657599,0.00012389887286835436,0.0002581090889009068,0.2470717685764248,0.16971820785148342,0.632168,0.43741662016878835,0.07735356072494137,0.1947513798312116,0.0015266153113652101,0.0005923286925484442
130,10.1002/adfm.201602652,https://doi.org/10.1002/adfm.201602652,True,-6.081192769980017e-05,8.152410299007589e-05,-8.959798276938843e-05,9.506773691133922e-05,0.00014022605762666692,3.078475130600173e-05,-0.00014022605762666692,323.0,325.0,325.0,777.0,776.0,776.0,0.0008100344129640722,0.0008684417437878914,0.0012772061855670102,0.0014059988873584475,-5.84073308238192e-05,-0.00012879270179143722,0.4973578297828137,0.5364524496656966,0.991112,1.0924611354775138,-0.03909461988288293,-0.10134913547751379,0.0002613951296411307,0.0001283579370220564
131,10.1039/c5ra19469e,https://doi.org/10.1039/c5ra19469e,True,3.36408431537982e-05,4.116723846348864e-05,4.78459746069229e-05,5.335169997431781e-05,9.513670382017543e-05,9.513670382017543e-05,1.786227415634514e-06,323.0,322.0,323.0,823.0,819.0,819.0,0.00047635680778233884,0.00044666011599397016,0.0009037802197802197,0.0008831601081890461,2.9696691788368677e-05,2.062011159117364e-05,0.292232917777436,0.27438426842256775,0.740196,0.7268407690395849,0.01784864935486824,0.013355230960415021,0.00034672798250102066,0.00013089070931709683
132,10.1002/aelm.201600019,https://doi.org/10.1002/aelm.201600019,True,-9.368986537844344e-06,2.4680383381207688e-05,-2.823510969270206e-05,3.237484258246379e-05,5.76360862598606e-05,1.666612670385177e-05,-5.76360862598606e-05,310.0,300.0,310.0,846.0,851.0,846.0,0.0003345715277869444,0.00034163968792851247,0.0012015513698630134,0.0012137428667209264,-7.0681601415680776e-06,-1.219149685791304e-05,0.24202023380075746,0.2477309046657362,1.02189,1.0268264652459038,-0.0057106708649787286,-0.004936465245903854,0.00023265601979546751,5.613030848991406e-05
133,10.1021/ja500860m,https://doi.org/10.1021/ja500860m,True,-2.7463500997596037e-05,4.62601484380361e-05,-5.4859421548247824e-05,6.355636454854059e-05,0.00012983029838917236,4.384870271198911e-05,-0.00012983029838917236,304.0,292.0,304.0,910.0,915.0,910.0,0.0008166544621235563,0.0008513504111611296,0.0014509296437166383,0.001508360998227956,-3.4695949037573306e-05,-5.74313545113178e-05,0.5656444953441362,0.5920282496300643,1.2579560011023254,1.3003179864575085,-0.026383754285928096,-0.042361985355183096,0.00021929747181878285,9.98450377071785e-05
134,10.1021/jacs.5b00837,https://doi.org/10.1021/jacs.5b00837,True,-3.4667619920005674e-05,4.796069047196368e-05,-5.323281398519134e-05,5.75750216729302e-05,8.966992927628798e-05,3.905634019873549e-05,-8.966992927628798e-05,303.0,292.0,303.0,914.0,929.0,914.0,0.0010581855828945702,0.0010926063194443988,0.001516155502732655,0.001566020341523947,-3.4420736549828574e-05,-4.986483879129201e-05,0.7079458199967774,0.7270298810944658,1.39844,1.4313425921528875,-0.019084061097688343,-0.0329025921528876,0.0001233373367560897,6.26474261074109e-05
135,10.1021/jacs.5b07284,https://doi.org/10.1021/jacs.5b07284,True,4.689203390518582e-05,6.633129187412146e-05,6.344680736424447e-05,7.537562171629545e-05,0.00013056271645993964,0.00011239723889114187,-0.00013056271645993964,304.0,301.0,304.0,894.0,895.0,894.0,0.0010288212502388315,0.000984435653838582,0.0014778349648111202,0.0015313379533868092,4.4385596400249366e-05,-5.350298857568895e-05,0.6701715678060729,0.6477462193963459,1.25294,1.3690161303278074,0.022425348409726986,-0.1160761303278075,0.00020156461365627876,9.536974296181355e-05
136,10.1021/jacs.6b07010,https://doi.org/10.1021/jacs.6b07010,True,7.969789626728608e-06,2.1775726688332404e-05,2.4665990137581515e-05,3.000064476293838e-05,5.9426143444731364e-05,5.9426143444731364e-05,-3.603947724509899e-05,305.0,301.0,305.0,871.0,874.0,871.0,0.0006499866862933859,0.0006388652842081883,0.0019503318077803205,0.0018714266349169817,1.1121402085197607e-05,7.890517286333887e-05,0.45302283888094863,0.44363189476746484,1.70459,1.630012599012691,0.00939094411348379,0.07457740098730903,0.00013395372187087747,3.645747491812404e-05
137,10.1016/S1002-0721(14)60543-3,https://doi.org/10.1016/S1002-0721(14)60543-3,True,4.9376827556020824e-06,1.4731119525511696e-05,1.3415541144373467e-05,1.818107440403428e-05,3.253775471899435e-05,3.253775471899435e-05,-2.7457330623797157e-05,318.0,314.0,318.0,784.0,789.0,784.0,0.0005418796816093537,0.0005374696885756434,0.0008114437956204379,0.0007934981025123438,4.409993033710306e-06,1.7945693108094144e-05,0.3311686849862879,0.32618222288013077,0.633121,0.6185123587039889,0.004986462106157108,0.014608641296011138,9.97533048603685e-05,5.260647465019604e-05
138,10.1073/pnas.1305735110,https://doi.org/10.1073/pnas.1305735110,True,2.232669095306477e-06,1.1898919977935609e-05,-5.705058138353546e-06,1.5839940022444093e-05,4.168778054117954e-05,2.0733547831423447e-05,-4.168778054117954e-05,299.0,301.0,301.0,879.0,881.0,879.0,0.0006418972486713335,0.0006363018970461274,0.001251589103291714,0.0012903200358306847,5.5953516252061145e-06,-3.87309325389708e-05,0.4286862198290283,0.42408388462246266,1.10265,1.1341913114951718,0.004602335206565666,-0.03154131149517192,9.830078919007205e-05,3.675551039641075e-05
139,10.1039/c4cp02091j,https://doi.org/10.1039/c4cp02091j,True,-3.6423442195832814e-05,7.72351528672375e-05,-0.00010394386530630638,0.0001243741460671526,0.00026830363862259123,2.8262529295009007e-05,-0.00026830363862259123,322.0,299.0,322.0,758.0,774.0,758.0,0.000585756501212982,0.0006420998070723844,0.0008600143101338748,0.0011016216664410713,-5.634330585940241e-05,-0.00024160735630719644,0.3448855401879737,0.3777303801551423,0.5787628668450799,0.6763957031948178,-0.03284483996716864,-0.09763283634973785,0.000710304631871,0.00039666668099059985
140,10.1016/j.jallcom.2015.04.073,https://doi.org/10.1016/j.jallcom.2015.04.073,True,0.00010256076378845491,0.00018166967871773067,0.0002350244133270636,0.000273117997655332,0.0005006026246851761,0.0005006026246851761,-1.2236104520113806e-06,300.0,300.0,300.0,802.0,799.0,799.0,0.0007875396481242643,0.000694491181855484,0.0023723529411764704,0.0023223662163055574,9.30484662687803e-05,4.998672487091299e-05,0.503368332906144,0.4380410020645947,1.89551,1.862537705477057,0.06532733084154935,0.032972294522942924,0.001142821385043211,0.0002687744914978542
141,10.1039/c5cp05151g,https://doi.org/10.1039/c5cp05151g,True,2.1403468058290045e-05,3.193686616643787e-05,3.635942838936736e-05,4.004444271462886e-05,6.768164670187368e-05,6.768164670187368e-05,-2.1050610487417668e-05,301.0,299.0,301.0,725.0,722.0,722.0,0.001580000383981716,0.0015668935417885782,0.0022667590027700833,0.0022595126122681142,1.3106842193137853e-05,7.2463905019691174e-06,0.8564083654284869,0.8539391740448975,1.6366,1.6363331210496053,0.002469191383589364,0.0002668789503947888,7.925815884670398e-05,4.13617776424767e-05
142,10.1021/jacs.5b07856,https://doi.org/10.1021/jacs.5b07856,True,-1.5001468016988507e-05,4.0588177149913816e-05,-4.7268483684932806e-05,5.665034275434568e-05,0.00011912572138503275,4.179366774606963e-05,-0.00011912572138503275,347.0,347.0,347.0,773.0,776.0,773.0,0.0020999234649867935,0.0021126492246521544,0.0026865162403876285,0.002742856986280583,-1.2725759665360888e-05,-5.634074589295438e-05,1.2422392358877672,1.2486406432432342,1.904624561323791,1.926611586403004,-0.006401407355467015,-0.021987025079212907,9.540432792225484e-05,6.183172686480165e-05
143,10.1016/j.physb.2007.02.067,https://doi.org/10.1016/j.physb.2007.02.067,True,-1.5610082157767048e-05,2.9156338176397913e-05,-3.208852075417802e-05,3.512181418759803e-05,5.400314763344719e-05,1.994368585253237e-05,-5.400314763344719e-05,325.0,325.0,325.0,714.0,726.0,714.0,0.0003981641335630138,0.0004047669484140386,0.0006909790000000001,0.0007429371609218472,-6.602814851024792e-06,-5.195816092184709e-05,0.23581570014177008,0.2382931481991584,0.500965302832,0.5112412127132676,-0.0024774480573883095,-0.010275909881267586,0.0002266248444051482,0.00010563144419997131
144,10.1016/j.physb.2006.10.001,https://doi.org/10.1016/j.physb.2006.10.001,True,3.087913702564899e-05,3.3956524840818936e-05,3.633364017517312e-05,3.8188472187276686e-05,5.396575738637996e-05,5.396575738637996e-05,2.681279979930445e-06,329.0,320.0,329.0,721.0,721.0,721.0,0.0003592973227175767,0.0003355137750117519,0.0007221739186463246,0.0006689895533576354,2.3783547705824798e-05,5.318436528868923e-05,0.21270634329009966,0.19993664404827347,0.520687395344,0.4823414679708551,0.012769699241826193,0.038345927373144906,0.0002699142903156375,0.00011188288996466872
145,10.1021/jp103697s,https://doi.org/10.1021/jp103697s,True,2.0967645460325678e-05,2.2979913138198767e-05,2.4489757129564446e-05,2.5746389717672457e-05,4.413032395336985e-05,4.413032395336985e-05,-1.386842793461027e-06,325.0,323.0,325.0,723.0,718.0,718.0,0.0009475629311719469,0.0009307699941351584,0.0011179748554162833,0.001104489838289803,1.6792937036788505e-05,1.3485017126480285e-05,0.5087051473234571,0.5028234621123165,0.778489,0.7885424097501272,0.005881685211140519,-0.010053409750127251,8.77650453460988e-05,5.5964426779979834e-05
146,10.1002/aelm.201500228,https://doi.org/10.1002/aelm.201500228,True,7.513271318082916e-06,2.004662095953847e-05,2.1652350514409854e-05,2.757457445949657e-05,6.106306395175587e-05,6.106306395175587e-05,-3.406086397265279e-05,347.0,348.0,348.0,706.0,709.0,706.0,0.001657959579763732,0.001645442297912728,0.0025950825669334393,0.002554383263597886,1.2517281851003991e-05,4.0699303335553234e-05,0.9304455851045218,0.9204175905688986,1.6352275807714902,1.6023514116858526,0.010027994535623197,0.03287616908563762,6.634278242554399e-05,3.81084096200288e-05
147,10.1007/s11664-015-4251-1,https://doi.org/10.1007/s11664-015-4251-1,True,1.282167099099484e-05,2.4240382341584627e-05,2.828775897716106e-05,3.420475187432837e-05,6.840838258622187e-05,6.840838258622187e-05,-3.723979927552901e-05,297.0,293.0,297.0,612.0,614.0,612.0,0.0010779551044079302,0.0010683162253693676,0.0014883403908794788,0.0014927829205652722,9.638879038562607e-06,-4.4425296857933914e-06,0.5148158162753694,0.5100384679531992,0.913841,0.9135831473859466,0.0047773483221702495,0.0002578526140534221,0.00013412396688576632,7.487920807422961e-05
148,10.1007/s13391-014-4149-8,https://doi.org/10.1007/s13391-014-4149-8,True,3.4088786517954453e-07,2.453902871995424e-05,-1.4444055357478468e-05,2.9917534478895568e-05,5.5792023716146814e-05,4.639836719254136e-05,-5.5792023716146814e-05,301.0,295.0,301.0,770.0,778.0,770.0,0.001191154188647366,0.0011922729191572094,0.0016390765867421882,0.0016527868078583339,-1.1187305098434106e-06,-1.3710221116145687e-05,0.6910969889346665,0.6879635341051996,1.27455,1.2540549102654508,0.0031334548294669196,0.020495089734549277,8.109735611017924e-05,4.448929888112881e-05
149,10.1021/ic5010243,https://doi.org/10.1021/ic5010243,True,1.4975478253382473e-05,2.6364303436852288e-05,2.7083032174486194e-05,3.156024560580322e-05,5.598261093799463e-05,5.598261093799463e-05,-3.9707871752213755e-05,323.0,321.0,323.0,724.0,723.0,723.0,0.0024454682716951023,0.002431560726668734,0.00270178559002368,0.002681578171313406,1.390754502636829e-05,2.020741871027387e-05,1.2911248960647175,1.2861283183120358,1.75375,1.754380146325835,0.004996577752681697,-0.0006301463258351347,4.352801360556959e-05,3.191019406782387e-05
150,10.1039/c4ta00072b,https://doi.org/10.1039/c4ta00072b,True,1.8126545489195627e-09,1.317978590240423e-05,-1.0381272151020074e-05,1.6151568304574595e-05,3.188297577179323e-05,2.1416779665645643e-05,-3.188297577179323e-05,315.0,315.0,315.0,767.0,766.0,766.0,0.0012165379005377593,0.0012158855268268596,0.0012964833051509438,0.0013162141663105968,6.52373710899757e-07,-1.9730861159653057e-05,0.651540087058957,0.6502731623815389,0.8047511753803113,0.796607132931372,0.0012669246774181797,0.008144042448939293,4.9030127054645894e-05,4.002346257492018e-05
151,10.1557/jmr.2015.124,https://doi.org/10.1557/jmr.2015.124,True,1.974780856056443e-05,8.934739025295405e-05,0.00010215636492751377,0.0001369958177827066,0.0003088421162332831,0.0003088421162332831,-0.0001753506378434984,76.0,77.0,77.0,816.0,829.0,816.0,0.0006816131703775434,0.0006381977866149077,0.0019917611580217128,0.0020419863143712777,4.34153837626357e-05,-5.02251563495649e-05,0.43096410460253726,0.40381857238871344,1.65117,1.6662608325269626,0.02714553221382382,-0.015090832526962528,0.0007648041406475814,0.0001853504026526925
152,10.1021/ja504896a,https://doi.org/10.1021/ja504896a,True,-8.997143763624458e-05,0.00013155917902091209,-0.00015692147829243381,0.00017584853917700633,0.0003158968212305124,4.000204718972644e-05,-0.0003158968212305124,322.0,322.0,322.0,772.0,774.0,772.0,0.0015642172763101671,0.00165012501571467,0.0024818087855297158,0.0026388823864562866,-8.590773940450277e-05,-0.00015707360092657085,0.9310359186408057,0.9863725185726698,1.92092,2.0040981532346507,-0.05533659993186413,-0.08317815323465072,0.0003202611744370482,0.0001576254240445505
